source,source_RT,source_MW,target,target_RT,target_MW,score,Correlation,P-Value
5671,16.829,495.29845,4551,18.634,687.41387,48,0.951267838,2.08163E-34
5671,16.829,495.29845,4570,18.703,627.39246,67,0.975596745,1.60865E-44
5671,16.829,495.29845,4597,23.63,535.48076,34,0.869491838,5.16936E-11
5671,16.829,495.29845,4615,18.58,819.49235,47,0.969950148,4.60278E-36
5671,16.829,495.29845,4635,18.667,671.419,67,0.946773609,3.14251E-31
5671,16.829,495.29845,4696,18.44,934.54444,32,0.948830862,4.11114E-20
5671,16.829,495.29845,4735,21.917,787.60207,26,0.940686714,4.01277E-25
5671,16.829,495.29845,4774,18.729,715.44521,64,0.939549119,5.05244E-31
5671,16.829,495.29845,4963,18.076,775.56618,39,0.947999201,1.5804E-33
5671,16.829,495.29845,5023,21.226,641.50748,24,0.86243961,2.13901E-19
5671,16.829,495.29845,5062,23.258,947.71144,34,0.812445257,1.52274E-13
5671,16.829,495.29845,5063,17.388,792.52393,34,0.928182069,3.82513E-26
5671,16.829,495.29845,5064,18.481,907.54427,29,0.965322409,9.23276E-34
5671,16.829,495.29845,5068,17.654,545.39286,50,0.958607937,1.97122E-34
5671,16.829,495.29845,5195,23.607,579.50661,42,0.912681354,5.93263E-16
5671,16.829,495.29845,5201,18.638,715.44558,47,0.936756167,4.80009E-29
5671,16.829,495.29845,5278,18.029,819.59234,42,0.732472845,1.95858E-11
5671,16.829,495.29845,5300,18.437,951.57114,27,0.94707226,2.7031E-32
5671,16.829,495.29845,5328,18.345,951.5711,38,0.960091197,3.99322E-37
5671,16.829,495.29845,5364,19.26,657.50255,44,0.879727858,3.80192E-15
5671,16.829,495.29845,5392,21.864,831.62809,44,0.907080792,1.78514E-15
5671,16.829,495.29845,5424,21.171,685.53382,24,0.754141424,1.09036E-07
5671,16.829,495.29845,5551,20.009,847.62327,51,0.92042302,9.6128E-26
5671,16.829,495.29845,5699,18.339,978.5704,23,0.958859726,1.03629E-36
5671,16.829,495.29845,5763,19.316,613.47627,30,0.711892049,7.09229E-06
5671,16.829,495.29845,5770,18.03,802.56563,39,0.739120775,1.03495E-11
5671,16.829,495.29845,5842,17.875,596.07677,35,0.949475143,7.3021E-30
5671,16.829,495.29845,5872,16.685,539.32491,61,0.9824937,1.2541E-50
5671,16.829,495.29845,5931,21.06,773.5867,59,0.840394769,8.53905E-17
5671,16.829,495.29845,5961,17.696,529.39792,59,0.90586035,1.49763E-22
5671,16.829,495.29845,5975,19.202,701.52905,35,0.86457419,1.71147E-20
5671,16.829,495.29845,6011,16.795,610.35053,43,0.959916552,9.91706E-34
5671,16.829,495.29845,6045,17.39,809.5504,41,0.927677659,4.63727E-26
5671,16.829,495.29845,6183,16.032,615.45586,43,0.970576004,5.65973E-27
5671,16.829,495.29845,6218,22.576,785.62269,30,0.887589649,4.06106E-18
5671,16.829,495.29845,6229,18.681,759.47206,59,0.948663527,1.07443E-32
5671,16.829,495.29845,6252,20.98,600.41711,22,0.812241465,1.26544E-16
5671,16.829,495.29845,6279,18.389,995.59732,23,0.956403944,6.38094E-36
5671,16.829,495.29845,6402,16.079,527.403,48,0.964133515,8.08918E-26
5671,16.829,495.29845,6541,17.741,677.4716,32,0.80580868,6.85089E-14
5671,16.829,495.29845,6649,16.679,759.45613,52,0.949395587,2.04696E-35
5671,16.829,495.29845,6677,23.574,623.53294,42,0.916611963,4.26973E-15
5671,16.829,495.29845,6741,17.786,633.44516,28,0.80365887,2.57501E-13
5671,16.829,495.29845,6765,16.366,646.42919,55,0.737427738,4.96755E-13
5671,16.829,495.29845,6811,16.078,510.37666,51,0.956460833,6.14549E-29
5671,16.829,495.29845,6826,16.752,671.4036,48,0.96076228,2.34482E-37
5671,16.829,495.29845,6840,17.833,589.41889,43,0.841810908,2.86587E-12
5671,16.829,495.29845,6841,16.673,566.32462,44,0.983780777,9.91333E-52
5671,16.829,495.29845,6860,17.11,599.4608,32,0.808720696,7.37413E-17
5671,16.829,495.29845,6883,16.535,759.45613,48,0.957843057,5.16532E-38
5671,16.829,495.29845,6891,16.785,627.3774,48,0.97070297,3.08868E-38
5671,16.829,495.29845,6912,16.717,715.42991,51,0.957687427,7.14367E-37
5671,16.829,495.29845,6949,22.077,683.55446,55,0.873976499,5.10395E-16
5671,16.829,495.29845,6968,22.164,595.50168,23,0.803605835,3.06622E-08
5671,16.829,495.29845,7055,17.692,721.49784,39,0.877451784,2.78905E-16
5671,16.829,495.29845,7062,17.876,545.39283,41,0.915886654,7.70879E-16
5671,16.829,495.29845,7078,16.692,742.4295,45,0.94835406,4.09478E-32
5671,16.829,495.29845,7130,16.728,698.40331,58,0.957777294,6.67606E-37
5671,16.829,495.29845,7192,18.301,995.59727,23,0.931929772,3.14332E-27
5671,16.829,495.29845,7224,16.639,627.3775,47,0.950281411,1.1492E-35
5671,16.829,495.29845,7250,21.814,875.65448,55,0.897179387,1.56554E-12
5671,16.829,495.29845,7252,16.64,803.48221,42,0.931397028,4.08674E-31
5671,16.829,495.29845,7301,18.59,759.47267,64,0.93401335,4.65365E-28
5671,16.829,495.29845,7330,16.004,659.48248,26,0.974335573,7.91225E-29
5671,16.829,495.29845,7332,20.181,743.57664,30,0.861869469,1.53853E-20
5671,16.829,495.29845,7343,17.358,853.57676,25,0.882002297,6.02766E-20
5671,16.829,495.29845,7398,23.504,711.58569,55,0.923870269,5.70941E-20
5671,16.829,495.29845,7436,15.983,703.50905,59,0.932246968,3.5499E-28
5671,16.829,495.29845,7448,16.638,610.35073,52,0.955588352,2.85335E-37
5671,16.829,495.29845,7517,16.569,715.42983,35,0.945913783,5.5829E-34
5671,16.829,495.29845,7539,16.395,619.42964,55,0.71961318,3.24573E-12
5671,16.829,495.29845,7541,16.399,602.40304,43,0.718619705,3.58866E-12
5671,16.829,495.29845,7561,23.458,755.61206,59,0.903263429,1.17266E-16
5671,16.829,495.29845,7569,23.538,667.5595,55,0.833482257,1.072E-13
5671,16.829,495.29845,7614,17.922,501.36616,39,0.787655702,2.6884E-09
5671,16.829,495.29845,7868,17.983,863.61837,55,0.944789536,7.79126E-28
5671,16.829,495.29845,7902,18.219,643.48705,25,0.94652659,1.07454E-28
5671,16.829,495.29845,7939,16.603,671.4036,44,0.946105157,4.98178E-34
5671,16.829,495.29845,7997,16.502,786.45563,52,0.936911114,2.69965E-32
5671,16.829,495.29845,8047,22.041,803.57549,22,0.875931788,1.2624E-12
5671,16.829,495.29845,8089,16.574,698.40342,52,0.945779246,6.04692E-34
5671,16.829,495.29845,8188,18.638,803.49849,59,0.948464586,1.22237E-31
5671,16.829,495.29845,8234,16.73,654.37715,48,0.957903219,6.07036E-37
5671,16.829,495.29845,8240,18.541,803.50041,40,0.902290628,1.72846E-22
5671,16.829,495.29845,8275,20.673,747.44915,44,0.935702773,2.2179E-28
5671,16.829,495.29845,8376,20.915,584.42091,23,0.769056409,2.75372E-11
5671,16.829,495.29845,8377,16.5,803.48241,52,0.935416872,5.77189E-32
5671,16.829,495.29845,8406,17.605,546.39527,42,0.840687735,1.2602E-17
5671,16.829,495.29845,8484,16.671,583.3511,64,0.98614464,5.25684E-54
5671,16.829,495.29845,8527,17.609,617.45019,59,0.947701628,5.98072E-34
5671,16.829,495.29845,8591,16.602,847.50833,52,0.93760532,1.88466E-32
5671,16.829,495.29845,8691,18.28,627.49205,39,0.852106653,4.24713E-15
5671,16.829,495.29845,8743,19.954,891.6496,55,0.878245279,9.25633E-13
5671,16.829,495.29845,8750,16.607,830.48215,52,0.93748643,2.00488E-32
5671,16.829,495.29845,8949,17.645,765.52424,32,0.906949232,4.25856E-26
5671,16.829,495.29845,8991,15.961,747.53513,59,0.938704866,1.0576E-32
5671,16.829,495.29845,8994,20.127,787.60259,59,0.92934429,5.88663E-29
5671,16.829,495.29845,9059,20.71,703.42269,44,0.916162528,2.69765E-22
5671,16.829,495.29845,9078,16.336,707.48205,34,0.743334363,3.88156E-13
5671,16.829,495.29845,9088,22.132,715.52283,22,0.789445471,1.58126E-11
5671,16.829,495.29845,9123,18.484,908.54777,39,0.945118393,5.54901E-24
5671,16.829,495.29845,9162,16.467,847.50867,44,0.944841973,1.04875E-33
5671,16.829,495.29845,9231,17.569,661.47702,32,0.94680523,1.00473E-32
5671,16.829,495.29845,9284,16.469,830.48163,44,0.948403187,3.86096E-35
5671,16.829,495.29845,9691,15.837,704.3623,59,0.840487432,3.76917E-18
5671,16.829,495.29845,9827,21.761,919.68038,55,0.856600911,2.02734E-10
5671,16.829,495.29845,10020,18.183,715.54549,55,0.765920418,9.14069E-11
5671,16.829,495.29845,10064,16.568,891.53458,44,0.934340957,2.78871E-31
5671,16.829,495.29845,10887,16.437,891.53481,34,0.964487473,3.15363E-35
5671,16.829,495.29845,11107,18.168,647.4606,21,0.940657189,7.52012E-30
5671,16.829,495.29845,11258,18.585,847.52519,59,0.901388201,5.16743E-22
5671,16.829,495.29845,11502,17.603,809.55017,32,0.878018009,1.77115E-22
5671,16.829,495.29845,11801,16.305,751.50876,59,0.851416819,1.34187E-19
5671,16.829,495.29845,12004,18.297,996.60138,41,0.950240157,4.38011E-32
5671,16.829,495.29845,12052,15.937,791.56104,59,0.946642066,1.1551E-34
5671,16.829,495.29845,12451,18.131,759.57232,55,0.856681048,9.02276E-13
5688,19.425,525.42284,5380,19.372,569.44979,44,0.840831032,2.68817E-07
5688,19.425,525.42284,5392,21.864,831.62809,44,0.702100867,9.15493E-05
5688,19.425,525.42284,5424,21.171,685.53382,43,0.835869258,3.67704E-07
5688,19.425,525.42284,5763,19.316,613.47627,52,0.848872662,8.18234E-08
5688,19.425,525.42284,5852,19.374,552.42324,48,0.82779455,1.09184E-06
5688,19.425,525.42284,6225,16.056,571.42957,40,0.700638105,9.60739E-05
5688,19.425,525.42284,6253,16.056,554.40311,45,0.701303326,9.39925E-05
5688,19.425,525.42284,6968,22.164,595.50168,32,0.743018303,2.09427E-05
5688,19.425,525.42284,9128,21.171,686.53752,52,0.828800889,3.09369E-07
5688,19.425,525.42284,9768,10.71,587.38795,26,0.822508726,4.53401E-07
5688,19.425,525.42284,10095,11.386,543.39851,51,0.837217959,1.81008E-07
5694,25.019,637.54851,2707,23.421,771.60665,23,0.870181102,9.86781E-11
5694,25.019,637.54851,2908,23.463,727.58053,25,0.87452942,6.10119E-11
5694,25.019,637.54851,2962,17.525,660.44505,26,0.879511624,3.43938E-11
5694,25.019,637.54851,3155,20.241,654.49196,46,0.827411767,5.23237E-09
5694,25.019,637.54851,3221,23.502,683.55427,25,0.903629787,1.42446E-12
5694,25.019,637.54851,3249,20.183,698.51822,24,0.864909887,1.72802E-10
5694,25.019,637.54851,3251,18.177,670.48682,65,0.79296915,6.26513E-08
5694,25.019,637.54851,3336,17.467,721.49791,23,0.88213777,2.51666E-11
5694,25.019,637.54851,3349,17.515,677.47151,23,0.722297301,9.94741E-05
5694,25.019,637.54851,3563,18.172,687.51338,23,0.856056164,4.20919E-10
5694,25.019,637.54851,3577,20.239,671.5182,47,0.827411767,5.23237E-09
5694,25.019,637.54851,3703,18.121,731.53985,27,0.850654923,7.04216E-10
5694,25.019,637.54851,3735,22.07,655.52314,49,0.897162507,8.30812E-12
5694,25.019,637.54851,3865,20.129,742.54454,25,0.867015645,1.38542E-10
5694,25.019,637.54851,3999,22.019,699.54952,23,0.91214081,3.77228E-13
5694,25.019,637.54851,4019,20.179,715.54457,25,0.865183597,1.67944E-10
5694,25.019,637.54851,4048,17.424,765.5241,23,0.784928751,1.04683E-07
5694,25.019,637.54851,4235,20.124,759.57109,25,0.862593116,2.1943E-10
5694,25.019,637.54851,4244,21.562,652.51273,30,0.775304036,1.88236E-07
5694,25.019,637.54851,4283,20.067,786.57062,26,0.852617179,5.85504E-10
5694,25.019,637.54851,4387,18.762,671.41882,25,0.807831183,2.28081E-08
5694,25.019,637.54851,4392,21.575,669.53901,53,0.896922288,1.97367E-11
5694,25.019,637.54851,4416,20.065,803.59714,25,0.852995486,5.64859E-10
5694,25.019,637.54851,4457,18.079,758.53955,26,0.847919697,9.06954E-10
5694,25.019,637.54851,4470,21.114,729.56023,26,0.906265433,5.53726E-12
5694,25.019,637.54851,4635,18.667,671.419,25,0.806262089,2.54786E-08
5694,25.019,637.54851,4735,21.917,787.60207,28,0.858667772,2.54508E-09
5694,25.019,637.54851,4769,25.6,695.5905,70,0.793944778,5.87783E-08
5694,25.019,637.54851,4963,18.076,775.56618,28,0.847962663,9.03391E-10
5694,25.019,637.54851,5023,21.226,641.50748,47,0.867439958,2.70594E-10
5694,25.019,637.54851,5063,17.388,792.52393,24,0.873330703,6.97812E-11
5694,25.019,637.54851,5346,23.973,667.55936,73,0.90156943,1.92895E-12
5694,25.019,637.54851,5364,19.26,657.50255,60,0.748693042,1.67054E-05
5694,25.019,637.54851,5424,21.171,685.53382,23,0.865338943,1.16058E-08
5694,25.019,637.54851,5638,26.224,753.63241,45,0.824896739,6.38529E-09
5694,25.019,637.54851,5772,24.998,783.64293,45,0.903443637,4.64643E-11
5694,25.019,637.54851,5975,19.202,701.52905,27,0.898315855,3.07232E-12
5694,25.019,637.54851,6045,17.39,809.5504,24,0.873496639,6.85015E-11
5694,25.019,637.54851,6683,20.83,655.52364,80,0.868042192,4.49507E-09
5694,25.019,637.54851,6803,25.895,651.56419,90,0.869744116,1.86876E-09
5694,25.019,637.54851,7000,26.554,709.60628,70,0.843288677,2.60348E-09
5694,25.019,637.54851,7902,18.219,643.48705,47,0.861109205,2.55133E-10
5694,25.019,637.54851,8949,17.645,765.52424,23,0.878519543,3.86288E-11
5694,25.019,637.54851,9231,17.569,661.47702,47,0.886371776,1.49698E-11
5694,25.019,637.54851,11502,17.603,809.55017,26,0.808096596,2.23826E-08
5699,18.339,978.5704,6279,18.389,995.59732,86,0.968381172,1.88412E-55
5699,18.339,978.5704,7192,18.301,995.59727,100,0.978567394,9.73752E-59
5699,18.339,978.5704,12004,18.297,996.60138,60,0.960310556,6.61633E-49
5717,16.714,451.27221,2573,18.702,582.3347,52,0.874673888,2.27494E-30
5717,16.714,451.27221,2574,18.738,538.30825,47,0.870265939,8.4218E-29
5717,16.714,451.27221,2663,18.737,555.33487,51,0.936248115,9.55817E-42
5717,16.714,451.27221,2724,18.762,626.36079,47,0.908166758,4.87972E-35
5717,16.714,451.27221,2727,18.835,538.30826,51,0.938397356,1.87581E-41
5717,16.714,451.27221,2835,18.834,555.3349,61,0.935115163,1.63083E-40
5717,16.714,451.27221,2858,18.667,626.36085,58,0.874871416,1.70386E-28
5717,16.714,451.27221,2901,18.276,582.43436,34,0.887188142,1.76103E-21
5717,16.714,451.27221,2928,18.375,494.38141,26,0.761205453,3.68585E-11
5717,16.714,451.27221,2962,17.525,660.44505,32,0.931457279,3.58045E-42
5717,16.714,451.27221,3010,18.227,626.46058,29,0.928152046,1.0487E-25
5717,16.714,451.27221,3022,17.565,616.41868,21,0.858996123,2.55385E-27
5717,16.714,451.27221,3062,18.805,511.30862,42,0.922063332,4.84481E-38
5717,16.714,451.27221,3099,18.729,670.38707,55,0.932220229,1.29753E-40
5717,16.714,451.27221,3107,18.636,670.38723,68,0.89913846,1.3079E-32
5717,16.714,451.27221,3109,18.836,583.36618,67,0.922351709,1.07808E-37
5717,16.714,451.27221,3113,17.561,633.44521,28,0.91782301,7.08139E-38
5717,16.714,451.27221,3152,17.652,528.36626,32,0.833497234,6.32646E-19
5717,16.714,451.27221,3193,18.371,511.40775,21,0.815258465,2.63002E-10
5717,16.714,451.27221,3213,17.696,484.3399,43,0.759319423,6.934E-15
5717,16.714,451.27221,3298,17.48,704.4713,42,0.904061156,9.97031E-36
5717,16.714,451.27221,3316,18.681,714.4135,40,0.838720993,5.95604E-25
5717,16.714,451.27221,3336,17.467,721.49791,28,0.905426775,5.32089E-36
5717,16.714,451.27221,3341,23.637,463.42343,22,0.954487385,1.08285E-32
5717,16.714,451.27221,3349,17.515,677.47151,29,0.809332408,1.04129E-19
5717,16.714,451.27221,3354,18.738,583.36612,58,0.921899737,1.37424E-37
5717,16.714,451.27221,3386,18.537,758.43975,36,0.928873116,3.57843E-30
5717,16.714,451.27221,3430,18.589,714.41349,39,0.864503958,2.00482E-27
5717,16.714,451.27221,3433,22.165,567.47014,26,0.73381231,1.99141E-09
5717,16.714,451.27221,3437,18.49,802.46551,35,0.87341644,2.09816E-26
5717,16.714,451.27221,3441,17.605,589.41904,30,0.90800727,1.25985E-34
5717,16.714,451.27221,3450,18.475,846.49196,25,0.86105761,1.65806E-25
5717,16.714,451.27221,3466,17.693,501.36638,30,0.882230914,1.51841E-29
5717,16.714,451.27221,3498,18.798,627.39249,47,0.918698668,7.36046E-37
5717,16.714,451.27221,3516,18.634,758.43979,40,0.839989592,2.75787E-24
5717,16.714,451.27221,3559,18.897,511.30866,50,0.913006352,1.35787E-37
5717,16.714,451.27221,3597,18.127,714.51318,30,0.921601554,1.63565E-25
5717,16.714,451.27221,3619,18.679,731.44023,40,0.899211131,5.52467E-33
5717,16.714,451.27221,3621,20.156,465.52723,23,0.816433027,5.17512E-21
5717,16.714,451.27221,3630,18.664,643.38742,45,0.917009581,4.37695E-36
5717,16.714,451.27221,3675,18.726,687.41377,46,0.924959613,9.75136E-39
5717,16.714,451.27221,3703,18.121,731.53985,22,0.921601554,1.63565E-25
5717,16.714,451.27221,3704,18.805,539.34005,21,0.914935215,1.21046E-35
5717,16.714,451.27221,3763,18.583,802.46588,35,0.922488465,8.17255E-35
5717,16.714,451.27221,3814,18.394,890.51805,27,0.86741039,2.05889E-28
5717,16.714,451.27221,3815,17.436,748.49765,42,0.897132202,2.1001E-34
5717,16.714,451.27221,3828,18.801,610.36609,51,0.910574492,9.46223E-35
5717,16.714,451.27221,3922,18.486,890.51793,32,0.937432179,1.74317E-37
5717,16.714,451.27221,3934,23.628,490.42278,29,0.831332397,2.64119E-07
5717,16.714,451.27221,4048,17.424,765.5241,30,0.885381285,2.3152E-32
5717,16.714,451.27221,4057,18.441,863.51852,34,0.850664591,6.02976E-21
5717,16.714,451.27221,4138,18.629,775.46628,41,0.887656548,2.20619E-31
5717,16.714,451.27221,4150,18.586,731.44009,40,0.874877253,3.5319E-28
5717,16.714,451.27221,4182,22.254,463.42342,25,0.945732777,1.34133E-23
5717,16.714,451.27221,4191,18.702,599.36135,40,0.940629205,1.7626E-44
5717,16.714,451.27221,4197,18.392,907.54458,28,0.870222115,8.5395E-29
5717,16.714,451.27221,4227,18.536,775.4661,40,0.92631562,4.12035E-30
5717,16.714,451.27221,4283,20.067,786.57062,20,0.83593981,2.48747E-18
5717,16.714,451.27221,4346,18.529,863.51845,27,0.909875205,1.55783E-31
5717,16.714,451.27221,4372,18.865,467.28242,32,0.895944761,3.46401E-34
5717,16.714,451.27221,4387,18.762,671.41882,45,0.895942872,9.10496E-33
5717,16.714,451.27221,4400,18.488,819.49212,44,0.868414707,4.3234E-26
5717,16.714,451.27221,4412,18.761,643.38738,46,0.909165926,3.08236E-35
5717,16.714,451.27221,4457,18.079,758.53955,20,0.897233579,9.19268E-25
5717,16.714,451.27221,4470,21.114,729.56023,22,0.794451444,5.24533E-19
5717,16.714,451.27221,4473,18.347,934.54418,27,0.8835914,9.63E-31
5717,16.714,451.27221,4551,18.634,687.41387,41,0.888804328,1.44038E-31
5717,16.714,451.27221,4570,18.703,627.39246,57,0.911671987,1.58801E-36
5717,16.714,451.27221,4615,18.58,819.49235,34,0.920451909,8.60522E-35
5717,16.714,451.27221,4635,18.667,671.419,57,0.900200272,1.96076E-32
5717,16.714,451.27221,4696,18.44,934.54444,26,0.930269149,3.20886E-21
5717,16.714,451.27221,4712,23.639,491.45474,42,0.931097174,1.46289E-19
5717,16.714,451.27221,4735,21.917,787.60207,26,0.903608771,7.03001E-25
5717,16.714,451.27221,4774,18.729,715.44521,64,0.894803193,1.43376E-32
5717,16.714,451.27221,4963,18.076,775.56618,26,0.895831706,1.39606E-24
5717,16.714,451.27221,5037,17.722,485.37161,44,0.839724208,7.29286E-26
5717,16.714,451.27221,5063,17.388,792.52393,25,0.916776965,1.97647E-34
5717,16.714,451.27221,5064,18.481,907.54427,22,0.938858771,2.49291E-38
5717,16.714,451.27221,5068,17.654,545.39286,35,0.904808206,2.90038E-33
5717,16.714,451.27221,5110,16.698,495.29855,47,0.874528803,2.38986E-30
5717,16.714,451.27221,5195,23.607,579.50661,42,0.932020186,6.82427E-18
5717,16.714,451.27221,5201,18.638,715.44558,47,0.88433051,7.39493E-30
5717,16.714,451.27221,5278,18.029,819.59234,42,0.716357049,2.82755E-11
5717,16.714,451.27221,5279,22.107,710.55466,30,0.932838488,4.73194E-26
5717,16.714,451.27221,5300,18.437,951.57114,27,0.90148066,4.60718E-26
5717,16.714,451.27221,5328,18.345,951.5711,30,0.883836551,8.82492E-31
5717,16.714,451.27221,5364,19.26,657.50255,29,0.746137382,1.1535E-09
5717,16.714,451.27221,5365,19.473,481.39636,24,0.777267616,7.06417E-07
5717,16.714,451.27221,5392,21.864,831.62809,29,0.913855514,1.3912E-23
5717,16.714,451.27221,5551,20.009,847.62327,34,0.874950575,7.08935E-21
5717,16.714,451.27221,5658,17.713,457.34058,25,0.85558701,5.77185E-20
5717,16.714,451.27221,5671,16.829,495.29845,55,0.918890974,5.9326E-28
5717,16.714,451.27221,5699,18.339,978.5704,23,0.901543832,9.03112E-34
5717,16.714,451.27221,5763,19.316,613.47627,30,0.747757276,8.71669E-07
5717,16.714,451.27221,5770,18.03,802.56563,26,0.725182423,1.22995E-11
5717,16.714,451.27221,5842,17.875,596.07677,23,0.922914023,2.53027E-35
5717,16.714,451.27221,5850,16.832,539.32477,48,0.941002463,2.70606E-32
5717,16.714,451.27221,5872,16.685,539.32491,52,0.874574048,1.13501E-30
5717,16.714,451.27221,5931,21.06,773.5867,59,0.782587837,4.25091E-17
5717,16.714,451.27221,5961,17.696,529.39792,59,0.81869281,5.75869E-21
5717,16.714,451.27221,6011,16.795,610.35053,43,0.932235971,2.76991E-27
5717,16.714,451.27221,6045,17.39,809.5504,32,0.915635378,3.37596E-34
5717,16.714,451.27221,6158,16.821,583.35103,37,0.896679921,3.44472E-22
5717,16.714,451.27221,6183,16.032,615.45586,32,0.895962821,5.91949E-25
5717,16.714,451.27221,6218,22.576,785.62269,30,0.905743117,6.73012E-20
5717,16.714,451.27221,6221,16.866,451.27214,65,0.970979876,1.778E-46
5717,16.714,451.27221,6229,18.681,759.47206,59,0.869958888,9.28088E-29
5717,16.714,451.27221,6279,18.389,995.59732,23,0.885055956,5.69956E-31
5717,16.714,451.27221,6384,16.097,483.37626,59,0.94201099,1.30052E-19
5717,16.714,451.27221,6402,16.079,527.403,38,0.87756276,4.4943E-23
5717,16.714,451.27221,6649,16.679,759.45613,44,0.859012665,1.7081E-28
5717,16.714,451.27221,6677,23.574,623.53294,42,0.920102824,2.1211E-15
5717,16.714,451.27221,6741,17.786,633.44516,34,0.74556622,3.2336E-15
5717,16.714,451.27221,6811,16.078,510.37666,40,0.873951485,1.59281E-25
5717,16.714,451.27221,6826,16.752,671.4036,38,0.870382503,1.41301E-27
5717,16.714,451.27221,6840,17.833,589.41889,32,0.810681948,1.4865E-11
5717,16.714,451.27221,6841,16.673,566.32462,44,0.877571062,4.00236E-31
5717,16.714,451.27221,6883,16.535,759.45613,38,0.874934029,8.04147E-29
5717,16.714,451.27221,6891,16.785,627.3774,38,0.893039261,3.19996E-31
5717,16.714,451.27221,6912,16.717,715.42991,51,0.864394528,6.4719E-29
5717,16.714,451.27221,6949,22.077,683.55446,55,0.905729798,6.75239E-20
5717,16.714,451.27221,6968,22.164,595.50168,23,0.82945327,1.34337E-09
5717,16.714,451.27221,7055,17.692,721.49784,26,0.732444556,1.78075E-13
5717,16.714,451.27221,7062,17.876,545.39283,36,0.865007242,1.2375E-12
5717,16.714,451.27221,7078,16.692,742.4295,36,0.869866712,1.94797E-28
5717,16.714,451.27221,7130,16.728,698.40331,44,0.86523781,4.96924E-29
5717,16.714,451.27221,7192,18.301,995.59727,23,0.895376112,6.71231E-31
5717,16.714,451.27221,7224,16.639,627.3775,47,0.87393196,1.41409E-30
5717,16.714,451.27221,7250,21.814,875.65448,55,0.865974595,2.66356E-13
5717,16.714,451.27221,7252,16.64,803.48221,34,0.847320557,5.05675E-27
5717,16.714,451.27221,7300,16.484,487.35092,38,0.747042652,2.05138E-12
5717,16.714,451.27221,7301,18.59,759.47267,64,0.875748942,2.68255E-28
5717,16.714,451.27221,7330,16.004,659.48248,26,0.887371651,3.22787E-24
5717,16.714,451.27221,7332,20.181,743.57664,30,0.764445784,1.17886E-18
5717,16.714,451.27221,7343,17.358,853.57676,25,0.883443364,2.13327E-28
5717,16.714,451.27221,7398,23.504,711.58569,55,0.934460988,2.92895E-22
5717,16.714,451.27221,7436,15.983,703.50905,59,0.868123085,1.37297E-27
5717,16.714,451.27221,7448,16.638,610.35073,52,0.879191031,2.25248E-31
5717,16.714,451.27221,7517,16.569,715.42983,35,0.883577356,2.07844E-30
5717,16.714,451.27221,7561,23.458,755.61206,59,0.92715004,4.4125E-19
5717,16.714,451.27221,7569,23.538,667.5595,55,0.83282957,3.16399E-15
5717,16.714,451.27221,7614,17.922,501.36616,26,0.741535853,3.21272E-10
5717,16.714,451.27221,7868,17.983,863.61837,55,0.821438057,1.59161E-15
5717,16.714,451.27221,7939,16.603,671.4036,44,0.864330517,6.60253E-29
5717,16.714,451.27221,7997,16.502,786.45563,52,0.846037985,7.20699E-27
5717,16.714,451.27221,8089,16.574,698.40342,39,0.883226773,2.35067E-30
5717,16.714,451.27221,8188,18.638,803.49849,59,0.875457952,1.41319E-28
5717,16.714,451.27221,8234,16.73,654.37715,40,0.867035175,2.81269E-29
5717,16.714,451.27221,8240,18.541,803.50041,30,0.842806216,1.34488E-21
5717,16.714,451.27221,8275,20.673,747.44915,44,0.930184022,3.08491E-28
5717,16.714,451.27221,8377,16.5,803.48241,52,0.848190795,3.96876E-27
5717,16.714,451.27221,8406,17.605,546.39527,42,0.800847093,1.26722E-20
5717,16.714,451.27221,8484,16.671,583.3511,64,0.879284799,2.17822E-31
5717,16.714,451.27221,8527,17.609,617.45019,59,0.880985026,1.13269E-30
5717,16.714,451.27221,8591,16.602,847.50833,52,0.85291916,1.03567E-27
5717,16.714,451.27221,8743,19.954,891.6496,55,0.924494494,8.18138E-27
5717,16.714,451.27221,8750,16.607,830.48215,52,0.85319308,9.56752E-28
5717,16.714,451.27221,8912,22.178,671.49555,59,0.864879556,6.23323E-13
5717,16.714,451.27221,8949,17.645,765.52424,24,0.803963344,2.97288E-22
5717,16.714,451.27221,8991,15.961,747.53513,59,0.865517989,6.40976E-24
5717,16.714,451.27221,8994,20.127,787.60259,59,0.842727216,4.0296E-25
5717,16.714,451.27221,9059,20.71,703.42269,44,0.837782766,1.54049E-19
5717,16.714,451.27221,9088,22.132,715.52283,22,0.804773404,2.76807E-17
5717,16.714,451.27221,9123,18.484,908.54777,39,0.912778377,6.25725E-29
5717,16.714,451.27221,9162,16.467,847.50867,44,0.879274602,3.62852E-27
5717,16.714,451.27221,9231,17.569,661.47702,32,0.872028327,4.79935E-29
5717,16.714,451.27221,9284,16.469,830.48163,44,0.886233068,4.09526E-27
5717,16.714,451.27221,9500,21.764,468.35375,34,0.891235527,1.89084E-18
5717,16.714,451.27221,9540,18.496,847.52714,55,0.751770588,6.80667E-12
5717,16.714,451.27221,9691,15.837,704.3623,59,0.804073196,1.40566E-21
5717,16.714,451.27221,9827,21.761,919.68038,55,0.86390579,5.36164E-15
5717,16.714,451.27221,9933,22.213,627.46983,55,0.841197695,5.8504E-09
5717,16.714,451.27221,10020,18.183,715.54549,55,0.782292328,1.96247E-11
5717,16.714,451.27221,10064,16.568,891.53458,44,0.867865809,3.61904E-28
